Document ID,Participant,Timestamp,Trial,Task,Response,Choice,RT,ITI (s),Reward,Feedback,All Probabilities,Chosen Probability
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,230,response,t,t,370,,,0.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,231,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,232,,,,,4.12585882,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,232,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,233,response,t,t,391,,,0.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,234,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,235,,,,,2.11754048,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,235,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,236,response,p,p,680,,,0.00$,"[0.7,0.3,0.5]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,237,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,238,,,,,4.65645066,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,238,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,239,response,p,p,431,,,0.00$,"[0.7,0.3,0.5]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,240,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,241,,,,,4.77221725,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,241,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,242,response,q,q,422,,1,+1.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,243,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,244,,,,,1.97473574,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,244,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,245,response,q,q,372,,1,+1.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,246,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,247,,,,,1.87549279,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,247,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,248,response,q,q,397,,1,+1.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,249,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,250,,,,,4.42389611,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,250,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,251,response,p,p,457,,,0.00$,"[0.7,0.3,0.5]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,252,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,253,,,,,4.50775926,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,253,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,254,response,q,q,373,,1,+1.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,255,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,256,,,,,2.5956608,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,256,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,257,response,q,q,506,,1,+1.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,258,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,259,,,,,3.99800967,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,259,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,260,response,q,q,651,,1,+1.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,261,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,262,,,,,1.34170206,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,262,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,263,response,q,q,1155,,1,+1.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,264,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,265,,,,,2.68921955,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,265,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,266,response,t,t,471,,,0.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,267,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,268,,,,,1.8988998,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,268,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,269,response,p,p,554,,,0.00$,"[0.7,0.3,0.5]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,270,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,271,,,,,4.44339236,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,271,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,272,response,q,q,436,,,0.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,273,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,274,,,,,3.53667484,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,274,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,275,response,q,q,522,,1,+1.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,276,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,277,,,,,1.87287147,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,277,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,278,response,q,q,523,,1,+1.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,279,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,280,,,,,3.93897413,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,280,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,281,,72,,5173,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,282,,87,,3378,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,283,,4,,3611,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,284,,91,,3076,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,285,,41,,4143,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,286,,72,,2374,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,287,,[object Object],,102056,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,288,,,,5000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,0,,,,8262,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,1,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,2,, ,,6014,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,3,, ,,10616,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,4,, ,,4335,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,5,,,,10000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,6,response,q,q,1731,,,0.00$,"[0.5,0.7,0.3]",0.5
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,7,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,8,,,,,1.34170206,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,8,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,9,response,t,t,467,,1,+1.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,10,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,11,,,,,1.22203299,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,11,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,12,response,t,t,396,,1,+1.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,13,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,14,,,,,1.8988998,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,14,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,15,,29,,6732,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,16,,39,,3728,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,17,,78,,3207,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,18,,62,,2670,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,19,,36,,2220,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,20,,41,,4766,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,21,,,,10000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,22,response,,t,2500,,,0.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,23,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,24,,,,,4.12585882,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,24,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,25,response,q,q,2472,,,0.00$,"[0.5,0.7,0.3]",0.5
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,26,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,27,,,,,3.68446081,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,27,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,28,response,t,t,915,,1,+1.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,29,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,30,,,,,1.72268074,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,30,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,31,response,t,t,848,,,0.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,32,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,33,,,,,4.71875611,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,33,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,34,response,p,p,1053,,1,+1.00$,"[0.5,0.7,0.3]",0.3
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,35,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,36,,,,,3.93897413,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,36,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,37,response,p,p,881,,,0.00$,"[0.5,0.7,0.3]",0.3
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,38,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,39,,,,,1.01394596,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,39,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,40,response,t,t,1130,,1,+1.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,41,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,42,,,,,3.99800967,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,42,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,43,response,q,q,1260,,,0.00$,"[0.5,0.7,0.3]",0.5
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,44,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,45,,,,,1.8988998,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,45,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,46,response,t,t,1305,,1,+1.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,47,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,48,,,,,2.25875576,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,48,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,49,response,p,p,1968,,,0.00$,"[0.5,0.7,0.3]",0.3
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,50,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,51,,,,,4.77221725,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,51,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,52,response,,p,2500,,1,+1.00$,"[0.5,0.7,0.3]",0.3
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,53,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,54,,,,,3.88535747,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,54,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,55,response,q,q,1217,,,0.00$,"[0.5,0.7,0.3]",0.5
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,56,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,57,,,,,2.11754048,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,57,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,58,response,t,t,779,,1,+1.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,59,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,60,,,,,3.44448521,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,60,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,61,response,t,t,486,,1,+1.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,62,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,63,,,,,1.24078153,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,63,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,64,response,t,t,796,,1,+1.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,65,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,66,,,,,2.06856255,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,66,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,67,response,t,t,393,,1,+1.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,68,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,69,,,,,4.50856021,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,69,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,70,response,t,t,361,,,0.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,71,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,72,,,,,2.68921955,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,72,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,73,response,t,t,473,,,0.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,74,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,75,,,,,1.34170206,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,75,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,76,response,t,t,418,,1,+1.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,77,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,78,,,,,4.93912462,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,78,,,,,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,79,response,t,t,387,,,0.00$,"[0.5,0.7,0.3]",0.7
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,80,,,,1000,,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,81,,,,,3.91494587,,,,
mGQ2FtfjYKaYbdil0tqP,prolific_61485270e1957e4bc3686dfc,2025-03-19T12:06:03.925Z,81,,,,,,,,,
